时间, 账本, 类型, 一级分类, 二级分类, 金额, 账户, 报销, 备注
2024/04/10 07:50:30,日常账本,支出,饮品,,-6.0,微信钱包,,学子校园超市
2024/04/10 07:49:36,日常账本,支出,餐饮,,-5.0,微信钱包,,煎饺
2024/04/09 21:16:28,日常账本,支出,饮品,,-3.0,微信钱包,,学子校园超市
2024/04/09 20:01:54,日常账本,支出,餐饮,,-13.0,微信钱包,,茶泡饭
2024/04/09 19:55:04,日常账本,收入,零钱通,,0.08,微信钱包,,
2024/04/09 10:32:16,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/04/08 20:46:54,日常账本,支出,饮品,,-3.0,微信钱包,,学子校园超市
2024/04/08 17:37:26,日常账本,支出,零食,,-53.72,浦发银行,,猪肉脯
2024/04/08 16:49:12,日常账本,支出,餐饮,,-14.77,微信钱包,,麻辣烫
2024/04/08 16:42:44,日常账本,支出,其它,,-20.0,微信钱包,,理发
2024/04/08 10:32:27,日常账本,支出,饮品,,-3.0,微信钱包,,学子超市
2024/04/08 10:29:17,日常账本,支出,水果捞,,-12.5,微信钱包,,商户_张春燕
2024/04/08 10:10:00,日常账本,支出,餐饮,,-14.0,微信钱包,,烤肉拌饭
2024/04/08 09:59:50,日常账本,收入,余额宝,,0.16,微信钱包,,
2024/04/07 18:24:33,日常账本,支出,购物,,-23.5,微信钱包,,卫生纸＋零食
2024/04/07 17:57:31,日常账本,支出,餐饮,,-12.0,微信钱包,,馋嘴脆骨肠
2024/04/07 12:34:50,日常账本,支出,饮品,,-3.0,微信钱包,,学子校园超市
2024/04/07 12:15:33,日常账本,支出,其它,,-313.5,微信钱包,,书费
2024/04/07 12:14:24,日常账本,收入,其他,,350.0,微信钱包,,书费
2024/04/07 12:13:08,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/04/06 19:19:53,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/04/06 16:28:15,日常账本,支出,购物,,-27.75,微信钱包,,钱包
2024/04/06 15:28:49,日常账本,支出,交通,公交地铁,-5.4,支付宝,,
2024/04/06 13:37:35,日常账本,收入,零钱通,,0.09,微信钱包,,
2024/04/06 11:54:13,日常账本,支出,购物,,-4.0,微信钱包,,京东商城平台商户
2024/04/05 20:10:19,日常账本,收入,其他,,200.0,浦发银行,,现金存入
2024/04/05 20:09:24,日常账本,支出,交通,公交地铁,-1.0,支付宝,,
2024/04/05 20:09:15,日常账本,支出,交通,公交地铁,-1.8,支付宝,,
2024/04/05 20:09:09,日常账本,支出,交通,公交地铁,-1.8,支付宝,,
2024/04/05 20:09:01,日常账本,支出,交通,公交地铁,-5.4,支付宝,,
2024/04/05 20:08:44,日常账本,收入,火影租号,,63.71,支付宝,,
2024/04/05 20:08:03,日常账本,收入,零钱通,,0.18,微信钱包,,
2024/04/05 19:49:20,日常账本,支出,餐饮,,-2.0,微信钱包,,麻辣拌
2024/04/05 19:49:01,日常账本,支出,餐饮,,-21.8,微信钱包,,麻辣拌
2024/04/04 16:10:11,日常账本,支出,饮品,,-5.0,微信钱包,,大学生超市
2024/04/03 20:24:42,日常账本,支出,购物,,-8.6,微信钱包,,好生活超市
2024/04/03 19:43:51,日常账本,支出,餐饮,,-21.9,微信钱包,,塔斯汀中国汉堡
2024/04/03 13:18:44,日常账本,支出,其它,,-5.0,微信钱包,,洗衣服
2024/04/03 12:37:38,日常账本,支出,饮品,,-4.0,微信钱包,,学子校园超市
2024/04/03 12:04:44,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/04/03 08:05:40,日常账本,收入,零钱通,,0.29,微信钱包,,
2024/04/03 07:48:59,日常账本,支出,餐饮,,-5.0,微信钱包,,学子校园超市
2024/04/02 17:23:56,日常账本,支出,饮品,,-3.0,微信钱包,,学子超市
2024/04/02 16:59:59,日常账本,支出,餐饮,,-10.0,微信钱包,,拌饭
2024/04/02 12:25:09,日常账本,支出,饮品,,-6.0,微信钱包,,学子超市
2024/04/02 12:24:22,日常账本,支出,餐饮,,-3.0,微信钱包,,肉肠
2024/04/02 12:11:21,日常账本,支出,餐饮,,-12.8,微信钱包,,土豆泥拌饭
2024/04/01 19:31:54,日常账本,支出,零食,,-8.5,微信钱包,,
2024/04/01 15:56:30,日常账本,支出,餐饮,,-13.0,微信钱包,,孜然鸡腿肉拌饭
2024/04/01 11:32:13,日常账本,支出,通讯,,-50.0,微信钱包,,手机充值
2024/04/01 10:11:13,日常账本,支出,餐饮,,-13.0,微信钱包,,烤肉拌饭
2024/03/31 19:56:46,日常账本,支出,餐饮,,-12.0,微信钱包,,招牌鱼粉
2024/03/31 13:08:46,日常账本,支出,饮品,,-3.0,支付宝,,学子超市
2024/03/31 13:06:12,日常账本,支出,水果捞,,-10.6,微信钱包,,商户_张春燕
2024/03/31 12:42:52,日常账本,支出,餐饮,,-12.8,微信钱包,,土豆泥拌饭
2024/03/31 11:39:14,日常账本,支出,交通,公交地铁,-14.4,浦发银行,,
2024/03/31 11:37:22,日常账本,收入,零钱通,,0.35,微信钱包,,
2024/03/31 11:37:00,日常账本,收入,零钱通,,0.5,微信钱包,,
2024/03/30 18:40:29,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/30 11:38:40,日常账本,支出,饮品,,-3.0,微信钱包,,西安培华学院
2024/03/30 11:17:46,日常账本,支出,餐饮,,-15.0,微信钱包,,馋嘴鱼
2024/03/30 03:44:21,日常账本,支出,买药,,-21.8,微信钱包,,京东
2024/03/30 03:41:13,日常账本,支出,买药,,-69.7,微信钱包,,京东
2024/03/30 03:37:14,日常账本,支出,买药,,-28.5,微信钱包,,京东商城平台商户
2024/03/29 20:39:05,日常账本,支出,饮品,,-4.0,微信钱包,,可乐
2024/03/29 19:31:55,日常账本,支出,饮品,,-9.9,微信钱包,,COTTICOFFEE
2024/03/29 19:11:01,日常账本,支出,餐饮,,-34.0,微信钱包,,味千拉面
2024/03/29 12:01:29,日常账本,支出,餐饮,,-13.8,微信钱包,,烧鸭饭
2024/03/29 07:44:00,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/28 22:10:41,日常账本,支出,购物,,-327.16,微信钱包,,鼠标
2024/03/28 18:37:01,日常账本,支出,饮品,,-5.0,微信钱包,,
2024/03/28 18:08:02,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/28 17:36:31,日常账本,转账,转账,,-200.0,微信钱包,,微信钱包>浦发银行
2024/03/28 17:36:31,日常账本,转账,转账,,200.0,浦发银行,,微信钱包>浦发银行
2024/03/28 17:32:31,日常账本,收入,零钱通,,0.26,微信钱包,,
2024/03/28 12:46:01,日常账本,收入,红包,,5.0,微信钱包,,
2024/03/28 12:36:03,日常账本,支出,其它,,-7.2,微信钱包,,打印
2024/03/28 12:13:32,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/27 18:23:10,日常账本,支出,零食,,-11.0,微信钱包,,学子校园超市
2024/03/27 17:58:18,日常账本,支出,餐饮,,-13.8,微信钱包,,土豆泥拌饭
2024/03/27 12:27:03,日常账本,支出,饮品,,-5.0,微信钱包,,秦春风（**风）
2024/03/27 12:04:21,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/27 08:37:31,日常账本,支出,游戏,,-94.62,浦发银行,,Q币
2024/03/27 08:34:33,日常账本,支出,游戏,,-0.88,支付宝,,Q币
2024/03/27 08:32:47,日常账本,支出,游戏,,-0.8,支付宝,,Q币
2024/03/27 07:43:07,日常账本,支出,饮品,,-5.0,微信钱包,,学子超市
2024/03/27 07:39:23,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/26 15:57:29,日常账本,支出,餐饮,,-12.9,微信钱包,,茶泡饭
2024/03/26 10:42:59,日常账本,支出,水果捞,,-11.52,微信钱包,,
2024/03/26 10:31:01,日常账本,支出,餐饮,,-12.0,微信钱包,,土豆泥拌饭
2024/03/25 23:16:22,日常账本,收入,生活费,,2000.0,微信钱包,,
2024/03/25 16:24:00,日常账本,支出,零食,,-10.5,微信钱包,,零食
2024/03/25 16:00:56,日常账本,支出,餐饮,,-12.0,微信钱包,,木桶饭
2024/03/25 10:34:58,日常账本,支出,饮品,,-4.0,微信钱包,,天南地北（*鹏）
2024/03/25 10:09:41,日常账本,支出,餐饮,,-15.0,微信钱包,,招牌馋嘴鱼
2024/03/25 08:07:09,日常账本,支出,其它,,-20.0,微信钱包,,四级
2024/03/24 20:21:17,日常账本,支出,购物,,-44.95,微信钱包,,计算机网络
2024/03/24 19:33:05,日常账本,支出,饮品,,-3.0,微信钱包,,学子超市
2024/03/24 19:09:41,日常账本,支出,餐饮,,-13.46,微信钱包,,冒菜
2024/03/24 15:07:35,日常账本,支出,其它,,-5.0,微信钱包,,洗衣服
2024/03/24 12:55:22,日常账本,收入,零钱通,,0.1,微信钱包,,
2024/03/23 18:12:07,日常账本,收入,红包,,40.0,微信钱包,,F-妈的红包
2024/03/23 18:09:38,日常账本,支出,住房,水费,-38.0,微信钱包,,微付充
2024/03/22 21:53:01,日常账本,支出,交通,公交地铁,-5.4,支付宝,,
2024/03/22 21:51:17,日常账本,支出,餐饮,,-16.7,支付宝,,华莱士
2024/03/22 18:07:18,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/22 16:14:04,日常账本,支出,其它,,-5.0,微信钱包,,洗衣服
2024/03/22 16:10:03,日常账本,收入,零钱通,,0.3,微信钱包,,
2024/03/22 16:09:43,日常账本,支出,购物,,-14.1,支付宝,,硅脂
2024/03/22 11:12:53,日常账本,支出,餐饮,,-12.9,微信钱包,,茶泡饭
2024/03/22 09:04:32,日常账本,支出,餐饮,,-5.0,微信钱包,,包子
2024/03/21 18:01:06,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/21 12:12:11,日常账本,支出,餐饮,,-9.0,微信钱包,,油泼面
2024/03/20 18:16:05,日常账本,支出,饮品,,-3.0,微信钱包,,农夫山泉
2024/03/20 18:02:53,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/20 12:27:28,日常账本,支出,饮品,,-8.0,微信钱包,,饮料
2024/03/20 12:03:42,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/20 09:06:12,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/19 20:03:22,日常账本,支出,水果捞,,-10.2,微信钱包,,
2024/03/19 19:47:07,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/19 15:01:29,日常账本,支出,饮品,,-4.0,微信钱包,,饮料
2024/03/19 13:37:31,日常账本,支出,餐饮,,-3.0,微信钱包,,肉肠
2024/03/19 13:37:05,日常账本,支出,餐饮,,-13.0,微信钱包,,快餐
2024/03/19 07:41:55,日常账本,支出,餐饮,,-4.5,微信钱包,,早餐
2024/03/18 21:04:15,日常账本,支出,购物,,-24.5,微信钱包,,卫生纸
2024/03/18 18:43:01,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/18 13:29:55,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/18 07:41:27,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/17 22:57:38,日常账本,收入,零钱通,,0.13,微信钱包,,
2024/03/17 18:40:28,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/17 10:45:31,日常账本,支出,饮品,,-5.0,微信钱包,,香草可乐
2024/03/17 10:21:57,日常账本,支出,餐饮,,-13.8,微信钱包,,土豆泥拌饭
2024/03/16 17:56:18,日常账本,支出,水果捞,,-13.5,微信钱包,,水果捞
2024/03/16 17:29:17,日常账本,支出,餐饮,,-14.0,微信钱包,,螺蛳粉
2024/03/16 11:20:41,日常账本,收入,其他,,12.0,微信钱包,,带饭钱
2024/03/16 11:01:24,日常账本,支出,餐饮,,-12.0,微信钱包,,带饭
2024/03/16 11:00:12,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/15 20:16:01,日常账本,支出,饮品,,-7.0,微信钱包,,水
2024/03/15 19:00:54,日常账本,支出,餐饮,,-18.0,微信钱包,,冒菜
2024/03/15 16:44:27,日常账本,支出,其它,,-5.0,微信钱包,,洗衣服
2024/03/15 16:13:57,日常账本,支出,服饰,,-69.0,微信钱包,,短袖
2024/03/15 16:11:25,日常账本,收入,其他,好评返现,1.0,微信钱包,,好评返现
2024/03/15 12:14:06,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/15 07:48:39,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/15 07:42:25,日常账本,收入,零钱通,,0.38,微信钱包,,
2024/03/14 20:03:30,日常账本,支出,购物,,-5.0,微信钱包,,新夏PPT的店
2024/03/14 19:01:45,日常账本,支出,饮品,,-4.0,微信钱包,,饮料
2024/03/14 17:58:05,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/14 15:41:57,日常账本,支出,购物,,-9.76,微信钱包,,温度计
2024/03/14 12:11:55,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/03/13 23:19:10,日常账本,收入,红包,,25.0,微信钱包,,电费a钱
2024/03/13 23:08:53,日常账本,收入,红包,,25.0,微信钱包,,电费a钱
2024/03/13 23:08:33,日常账本,收入,红包,,25.0,微信钱包,,电费a钱
2024/03/13 23:04:42,日常账本,支出,住房,电费,-100.0,微信钱包,,电费
2024/03/13 17:34:51,日常账本,支出,餐饮,,-4.0,微信钱包,,面包
2024/03/13 17:30:43,日常账本,支出,餐饮,,-12.4,微信钱包,,水果捞
2024/03/13 17:18:11,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/13 08:40:26,日常账本,支出,餐饮,,-8.0,微信钱包,,早餐
2024/03/12 18:42:28,日常账本,支出,餐饮,,-18.6,微信钱包,,冒菜
2024/03/12 11:37:37,日常账本,支出,餐饮,,-12.9,微信钱包,,茶泡饭
2024/03/12 10:32:23,日常账本,支出,餐饮,,-6.0,微信钱包,,泡芙
2024/03/12 07:44:04,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/11 20:00:42,日常账本,支出,水果捞,,-12.0,微信钱包,,水果捞
2024/03/11 19:45:01,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/11 13:21:12,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/11 07:40:49,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/10 22:49:23,日常账本,支出,购物,,-14.9,微信钱包,,润滑剂
2024/03/10 19:53:58,日常账本,支出,交通,公交地铁,-3.6,支付宝,,
2024/03/10 19:53:49,日常账本,支出,交通,公交地铁,-4.5,支付宝,,
2024/03/10 19:52:06,日常账本,收入,零钱通,,0.08,微信钱包,,
2024/03/10 17:08:52,日常账本,支出,饮品,,-15.0,微信钱包,,学子校园超市
2024/03/10 16:44:32,日常账本,支出,餐饮,,-14.0,微信钱包,,叉烧饭
2024/03/10 11:32:01,日常账本,支出,饮品,,-3.0,微信钱包,,百岁山
2024/03/10 10:55:34,日常账本,支出,餐饮,,-14.0,微信钱包,,煮馍
2024/03/09 18:44:36,日常账本,支出,水果捞,,-13.6,微信钱包,,水果捞
2024/03/09 16:53:20,日常账本,支出,餐饮,,-3.0,微信钱包,,桂花糕
2024/03/09 16:14:02,日常账本,支出,餐饮,,-15.0,微信钱包,,肉夹馍
2024/03/09 15:58:36,日常账本,支出,餐饮,,-10.0,微信钱包,,凉皮
2024/03/09 15:38:51,日常账本,支出,餐饮,,-5.0,微信钱包,,烤包子
2024/03/09 14:47:17,日常账本,支出,饮品,,-3.0,微信钱包,,百岁山
2024/03/09 14:00:01,日常账本,支出,交通,公交地铁,-1.8,支付宝,,
2024/03/09 13:49:28,日常账本,支出,购物,,-108.0,微信钱包,,眼镜框
2024/03/09 13:23:27,日常账本,收入,零钱通,,0.18,微信钱包,,
2024/03/09 13:22:14,日常账本,支出,交通,公交地铁,-18.0,支付宝,,
2024/03/09 11:45:39,日常账本,支出,其它,,-20.0,微信钱包,,理发
2024/03/09 10:58:46,日常账本,支出,餐饮,,-15.0,微信钱包,,叉烧腊肠饭
2024/03/08 18:00:47,日常账本,支出,餐饮,,-17.4,微信钱包,,冒菜
2024/03/08 12:10:37,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/08 09:47:26,日常账本,支出,通讯,,-50.0,微信钱包,,话费
2024/03/08 07:40:12,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/07 18:22:53,日常账本,收入,零钱通,,0.31,微信钱包,,
2024/03/07 18:22:09,日常账本,转账,转账,,-12.0,微信钱包,,微信钱包>支付宝
2024/03/07 18:22:09,日常账本,转账,转账,,12.0,支付宝,,微信钱包>支付宝
2024/03/07 18:15:04,日常账本,支出,饮品,,-3.0,微信钱包,,农夫山泉
2024/03/07 18:13:47,日常账本,支出,餐饮,,-3.0,微信钱包,,肉肠
2024/03/07 18:00:23,日常账本,支出,餐饮,,-13.0,微信钱包,,茶泡饭
2024/03/07 12:42:49,日常账本,支出,饮品,,-3.0,微信钱包,,百岁山
2024/03/07 12:28:50,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/06 17:57:31,日常账本,支出,餐饮,,-11.0,微信钱包,,肉炒细面
2024/03/06 12:19:10,日常账本,支出,饮品,,-7.0,微信钱包,,大瓶茶π
2024/03/06 12:03:55,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/06 07:41:04,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/05 18:59:08,日常账本,支出,饮品,,-3.5,微信钱包,,依能
2024/03/05 18:40:00,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/03/05 12:21:41,日常账本,支出,餐饮,,-12.0,支付宝,,茶泡饭
2024/03/05 07:42:32,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/04 20:48:39,日常账本,支出,饮品,,-6.0,微信钱包,,海之言
2024/03/04 18:50:14,日常账本,支出,水果捞,,-11.47,微信钱包,,水果捞
2024/03/04 18:30:29,日常账本,支出,餐饮,,-11.0,微信钱包,,肉炒细面
2024/03/04 12:24:40,日常账本,收入,零钱通,,0.1,微信钱包,,
2024/03/04 12:17:11,日常账本,收入,火影租号,,68.22,支付宝,,转账
2024/03/04 11:46:50,日常账本,支出,餐饮,,-2.0,微信钱包,,玉米肠
2024/03/04 11:46:07,日常账本,支出,餐饮,,-13.3,微信钱包,,鲜肉拌饭
2024/03/04 07:43:37,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/03/03 18:30:07,日常账本,支出,餐饮,,-13.0,微信钱包,,茶泡饭
2024/03/03 13:59:17,日常账本,收入,零钱通,,0.24,微信钱包,,
2024/03/03 12:34:12,日常账本,支出,饮品,,-5.0,微信钱包,,西柚月光白
2024/03/03 12:18:32,日常账本,支出,餐饮,,-13.0,微信钱包,,港式腊肠饭
2024/03/02 23:42:14,日常账本,支出,购物,,-6.9,微信钱包,,香包
2024/03/02 23:38:58,日常账本,支出,服饰,,-115.0,微信钱包,,拼多多平台商户
2024/03/02 23:37:37,日常账本,支出,服饰,,-28.9,微信钱包,,
2024/03/02 23:22:53,日常账本,支出,服饰,,-132.0,微信钱包,,
2024/03/02 19:38:59,日常账本,支出,水果捞,,-12.3,微信钱包,,水果捞
2024/03/02 19:24:30,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/03/02 11:54:18,日常账本,支出,饮品,,-2.0,微信钱包,,农夫山泉
2024/03/02 11:52:55,日常账本,支出,餐饮,,-16.2,微信钱包,,冒菜
2024/03/01 20:00:41,日常账本,支出,餐饮,,-3.0,微信钱包,,肉肠
2024/03/01 19:39:02,日常账本,支出,餐饮,,-10.0,微信钱包,,天下好面
2024/03/01 13:52:39,日常账本,支出,饮品,,-5.0,微信钱包,,饮料
2024/03/01 13:31:40,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/03/01 09:31:33,日常账本,收入,零钱通,,0.33,微信钱包,,
2024/03/01 09:24:08,日常账本,转账,转账,,-100.0,微信钱包,,微信钱包>支付宝
2024/03/01 09:24:08,日常账本,转账,转账,,100.0,支付宝,,微信钱包>支付宝
2024/03/01 07:44:28,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/02/29 18:25:07,日常账本,支出,餐饮,,-13.0,微信钱包,,茶泡饭
2024/02/29 18:15:40,日常账本,支出,水果捞,,-10.9,微信钱包,,水果捞
2024/02/29 12:22:34,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/02/29 07:57:09,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/02/29 07:23:43,日常账本,支出,通讯,,-50.0,微信钱包,,手机充值
2024/02/28 18:02:32,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/02/28 12:11:54,日常账本,支出,餐饮,,-12.0,微信钱包,,茶泡饭
2024/02/28 07:42:07,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/02/27 20:35:18,日常账本,支出,住房,水费,-100.0,支付宝,,学校水卡
2024/02/27 20:07:30,日常账本,支出,饮品,,-7.0,微信钱包,,大瓶可口可乐
2024/02/27 19:32:41,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/02/27 18:20:43,日常账本,支出,零食,,-6.5,微信钱包,,绿箭
2024/02/27 13:14:33,日常账本,收入,红包,,0.23,微信钱包,,yanxin的红包
2024/02/27 12:36:04,日常账本,支出,饮品,,-4.0,微信钱包,,农夫山泉
2024/02/27 12:24:31,日常账本,支出,水果捞,,-10.53,微信钱包,,水果捞
2024/02/27 12:19:14,日常账本,支出,餐饮,,-11.0,微信钱包,,肉炒细面
2024/02/27 07:41:06,日常账本,支出,餐饮,,-5.0,微信钱包,,麦香馅饼
2024/02/26 18:58:22,日常账本,收入,零钱通,,0.01,微信钱包,,
2024/02/26 18:58:01,日常账本,支出,饮品,,-5.0,微信钱包,,维C水
2024/02/26 18:36:31,日常账本,支出,餐饮,,-13.0,微信钱包,,大虾生煎
2024/02/26 18:10:42,日常账本,收入,零钱通,,0.03,微信钱包,,
2024/02/26 17:28:15,日常账本,支出,购物,,-109.86,微信钱包,,键盘
2024/02/26 11:58:35,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/02/25 17:50:23,日常账本,支出,餐饮,,-14.0,微信钱包,,五花叉烧饭
2024/02/25 17:42:29,日常账本,收入,零钱通,,0.03,微信钱包,,
2024/02/25 17:41:03,日常账本,支出,日用,,-34.96,微信钱包,,京东沐浴露
2024/02/25 13:24:24,日常账本,收入,零钱通,,0.5,微信钱包,,恭喜发财！继续扫码，领取更多福利吧！
2024/02/25 13:19:40,日常账本,支出,饮品,,-5.0,微信钱包,,冰茶
2024/02/25 12:37:10,日常账本,支出,餐饮,,-13.8,微信钱包,,冒菜
2024/02/24 22:20:58,日常账本,收入,生活费,,2300.0,微信钱包,,
2024/02/24 17:22:29,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/24 17:21:48,日常账本,支出,交通,公交地铁,-2.0,支付宝,,172公交车两次
2024/02/24 17:20:39,日常账本,支出,购物,,-13.8,微信钱包,,好生活超市汤圆
2024/02/24 12:40:52,日常账本,支出,服饰,,-174.0,微信钱包,,运动鞋
2024/02/24 12:09:04,日常账本,收入,红包,,2.94,微信钱包,,F-小舅的红包
2024/02/24 12:07:50,日常账本,收入,红包,,0.6,微信钱包,,Z-康师傅的红包
2024/02/23 20:09:51,日常账本,支出,日用,,-27.3,微信钱包,,牙膏
2024/02/23 12:35:55,日常账本,收入,余额宝,,0.01,支付宝,,
2024/02/23 12:34:43,日常账本,收入,零钱通,,0.03,微信钱包,,
2024/02/23 12:34:09,日常账本,收入,零钱通,,0.01,微信钱包,,
2024/02/23 12:33:48,日常账本,收入,零钱通,,0.01,微信钱包,,
2024/02/23 12:33:40,日常账本,支出,日用,,-22.52,微信钱包,,牙膏
2024/02/23 00:41:39,日常账本,收入,零钱通,,0.06,微信钱包,,
2024/02/23 00:41:03,日常账本,转账,转账,,-100.0,支付宝,,支付宝>微信钱包
2024/02/23 00:41:03,日常账本,转账,转账,,100.0,微信钱包,,支付宝>微信钱包
2024/02/22 14:57:22,日常账本,支出,日用,,-145.32,微信钱包,,袜子，内裤，牙膏，拖鞋
2024/02/22 12:21:02,日常账本,支出,买药,,-57.9,微信钱包,,西安怡康医药连锁有限责任公司
2024/02/21 21:05:10,日常账本,支出,日用,,-150.0,微信钱包,,校园网
2024/02/21 19:26:42,日常账本,支出,游戏,,-95.5,支付宝,,Q币
2024/02/21 19:25:56,日常账本,收入,零钱通,,0.01,微信钱包,,
2024/02/21 13:10:35,日常账本,收入,零钱通,,0.06,微信钱包,,
2024/02/21 13:09:32,日常账本,支出,娱乐,,-4.98,支付宝,,Netflix会员
2024/02/20 15:43:43,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/19 17:04:53,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/19 17:04:34,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/19 17:04:05,日常账本,支出,零食,,-13.5,微信钱包,,每一天便利店
2024/02/19 17:02:31,日常账本,收入,余额宝,,0.02,支付宝,,
2024/02/19 17:02:09,日常账本,支出,交通,公交地铁,-2.7,支付宝,,地铁
2024/02/19 17:01:17,日常账本,收入,火影租号,,27.83,支付宝,,租号玩
2024/02/19 16:59:28,日常账本,支出,交通,公交地铁,-3.6,支付宝,,坐地铁
2024/02/19 15:36:18,日常账本,支出,日用,,-3.0,微信钱包,,卫生纸
2024/02/18 17:25:56,日常账本,支出,餐饮,,-68.9,支付宝,,外卖
2024/02/17 19:35:30,日常账本,支出,交通,公交地铁,-2.7,支付宝,,坐地铁
2024/02/17 16:57:45,日常账本,支出,餐饮,,-6.0,微信钱包,,清真伊斯哈手工托托馍
2024/02/17 13:02:24,日常账本,支出,交通,公交地铁,-2.7,支付宝,,地铁
2024/02/17 11:20:08,日常账本,收入,余额宝,,0.01,支付宝,,
2024/02/17 11:19:20,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/16 22:33:57,日常账本,收入,奖金,,300.0,微信钱包,,帮忙工资
2024/02/16 19:34:10,日常账本,支出,交通,公交地铁,-1.0,支付宝,,172公交车
2024/02/16 14:51:00,日常账本,支出,交通,公交地铁,-1.0,支付宝,,172公交车
2024/02/16 13:28:46,日常账本,收入,其他,,1.0,微信钱包,,转账退回
2024/02/16 09:44:57,日常账本,收入,余额宝,,0.01,支付宝,,
2024/02/16 09:44:47,日常账本,收入,其他,,40.0,支付宝,,代付收款
2024/02/16 09:44:15,日常账本,收入,零钱通,,0.04,微信钱包,,
2024/02/16 09:43:09,日常账本,支出,其它,,-40.0,微信钱包,,代付
2024/02/16 00:21:53,日常账本,支出,娱乐,,-40.0,微信钱包,,熊出没·逆转时空
2024/02/15 20:38:35,日常账本,收入,其他,,0.01,微信钱包,,拼多多领钱
2024/02/15 19:48:21,日常账本,支出,餐饮,,-22.6,支付宝,,晚饭外卖
2024/02/15 19:01:24,日常账本,支出,交通,公交地铁,-1.0,支付宝,,191公交车
2024/02/15 14:47:45,日常账本,支出,交通,公交地铁,-1.0,支付宝,,172公交车
2024/02/15 13:29:23,日常账本,支出,其它,,-88.0,,,可乐记账会员
2024/02/15 13:27:49,日常账本,支出,其它,,-1.0,,,待X-小号确认收款
2024/02/15 13:27:14,日常账本,支出,游戏,,-6.0,,,火影点券
